time,replicate,strain,OD,Empty_vector,stress
19,3,YriB,0.624,Yes,no_mg
19,4,YriB,0.623,Yes,no_mg
19,1,YriB,1.344,Yes,10mM_mg
19,2,YriB,1.382,Yes,10mM_mg
19,3,YriB,1.409,Yes,10mM_mg
19,4,YriB,1.454,Yes,10mM_mg
19,1,YmiA,0.367,Yes,no_mg
19,2,YmiA,0.512,Yes,no_mg
19,3,YmiA,0.624,Yes,no_mg
19,4,YmiA,0.623,Yes,no_mg
19,1,YmiA,1.344,Yes,10mM_mg
19,2,YmiA,1.382,Yes,10mM_mg
19,3,YmiA,1.409,Yes,10mM_mg
19,4,YmiA,1.454,Yes,10mM_mg
19,1,MgtT,0.367,Yes,no_mg
19,2,MgtT,0.512,Yes,no_mg
19,3,MgtT,0.624,Yes,no_mg
19,4,MgtT,0.623,Yes,no_mg
19,1,MgtT,1.344,Yes,10mM_mg
19,2,MgtT,1.382,Yes,10mM_mg
19,3,MgtT,1.409,Yes,10mM_mg
19,4,MgtT,1.454,Yes,10mM_mg
19,1,YmiC,0.367,Yes,no_mg
19,2,YmiC,0.512,Yes,no_mg
19,3,YmiC,0.624,Yes,no_mg
19,4,YmiC,0.623,Yes,no_mg
19,1,YmiC,1.344,Yes,10mM_mg
19,2,YmiC,1.382,Yes,10mM_mg
19,3,YmiC,1.409,Yes,10mM_mg
19,4,YmiC,1.454,Yes,10mM_mg
20,1,PmrR,0.47,No,no_mg
20,2,PmrR,0.306,No,no_mg
20,3,PmrR,0.354,No,no_mg
20,4,PmrR,0.541,No,no_mg
20,1,PmrR,0.99,No,10mM_mg
20,2,PmrR,1.1,No,10mM_mg
20,3,PmrR,1.08,No,10mM_mg
20,4,PmrR,1.12,No,10mM_mg
20,1,YdgU,0.741,No,no_mg
20,2,YdgU,0.62,No,no_mg
20,3,YdgU,0.791,No,no_mg
20,4,YdgU,0.71,No,no_mg
20,1,YdgU,1.075,No,10mM_mg
20,2,YdgU,1.103,No,10mM_mg
20,3,YdgU,1.114,No,10mM_mg
20,4,YdgU,1.165,No,10mM_mg
20,1,YoaI,0.401,No,no_mg
20,2,YoaI,0.467,No,no_mg
20,3,YoaI,0.533,No,no_mg
20,4,YoaI,0.44,No,no_mg
20,1,YoaI,1.12,No,10mM_mg
20,2,YoaI,1.12,No,10mM_mg
20,3,YoaI,1.109,No,10mM_mg
20,4,YoaI,1.13,No,10mM_mg
20,1,YadX,0.528,No,no_mg
20,2,YadX,0.554,No,no_mg
20,3,YadX,0.592,No,no_mg
20,4,YadX,0.586,No,no_mg
20,1,YadX,1.348,No,10mM_mg
20,2,YadX,1.35,No,10mM_mg
20,3,YadX,1.42,No,10mM_mg
20,4,YadX,1.379,No,10mM_mg
20,1,YriB,0.545,No,no_mg
20,2,YriB,0.504,No,no_mg
20,3,YriB,0.576,No,no_mg
20,4,YriB,0.548,No,no_mg
20,1,YriB,1.377,No,10mM_mg
20,2,YriB,1.412,No,10mM_mg
20,3,YriB,1.459,No,10mM_mg
20,4,YriB,1.501,No,10mM_mg
20,1,YmiA,0.525,No,no_mg
20,2,YmiA,0.517,No,no_mg
20,3,YmiA,0.566,No,no_mg
20,4,YmiA,0.601,No,no_mg
20,1,YmiA,1.165,No,10mM_mg
20,2,YmiA,1.142,No,10mM_mg
20,3,YmiA,1.115,No,10mM_mg
20,4,YmiA,1.145,No,10mM_mg
20,1,MgtT,0.438,No,no_mg
20,2,MgtT,0.481,No,no_mg
20,3,MgtT,0.451,No,no_mg
20,4,MgtT,0.454,No,no_mg
20,1,MgtT,1.272,No,10mM_mg
20,2,MgtT,1.315,No,10mM_mg
20,3,MgtT,1.327,No,10mM_mg
20,4,MgtT,1.426,No,10mM_mg
20,1,YmiC,0.456,No,no_mg
20,2,YmiC,0.611,No,no_mg
20,3,YmiC,0.638,No,no_mg
20,4,YmiC,0.665,No,no_mg
20,1,YmiC,1.232,No,10mM_mg
20,2,YmiC,1.138,No,10mM_mg
20,3,YmiC,1.345,No,10mM_mg
20,4,YmiC,1.447,No,10mM_mg
20,1,PmrR,0.36,Yes,no_mg
20,2,PmrR,0.508,Yes,no_mg
20,3,PmrR,0.624,Yes,no_mg
20,4,PmrR,0.622,Yes,no_mg
20,1,PmrR,1.366,Yes,10mM_mg
20,2,PmrR,1.39,Yes,10mM_mg
20,3,PmrR,1.424,Yes,10mM_mg
20,4,PmrR,1.416,Yes,10mM_mg
20,1,YdgU,0.36,Yes,no_mg
20,2,YdgU,0.508,Yes,no_mg
20,3,YdgU,0.624,Yes,no_mg
20,4,YdgU,0.622,Yes,no_mg
20,1,YdgU,1.366,Yes,10mM_mg
20,2,YdgU,1.39,Yes,10mM_mg
20,3,YdgU,1.424,Yes,10mM_mg
20,4,YdgU,1.416,Yes,10mM_mg
20,1,YoaI,0.36,Yes,no_mg
20,2,YoaI,0.508,Yes,no_mg
20,3,YoaI,0.624,Yes,no_mg
20,4,YoaI,0.622,Yes,no_mg
20,1,YoaI,1.366,Yes,10mM_mg
20,2,YoaI,1.39,Yes,10mM_mg
20,3,YoaI,1.424,Yes,10mM_mg
20,4,YoaI,1.416,Yes,10mM_mg
20,1,YadX,0.36,Yes,no_mg
20,2,YadX,0.508,Yes,no_mg
20,3,YadX,0.624,Yes,no_mg
20,4,YadX,0.622,Yes,no_mg
20,1,YadX,1.366,Yes,10mM_mg
20,2,YadX,1.39,Yes,10mM_mg
20,3,YadX,1.424,Yes,10mM_mg
20,4,YadX,1.416,Yes,10mM_mg
20,1,YriB,0.36,Yes,no_mg
20,2,YriB,0.508,Yes,no_mg
20,3,YriB,0.624,Yes,no_mg
20,4,YriB,0.622,Yes,no_mg
20,1,YriB,1.366,Yes,10mM_mg
20,2,YriB,1.39,Yes,10mM_mg
20,3,YriB,1.424,Yes,10mM_mg
20,4,YriB,1.416,Yes,10mM_mg
20,1,YmiA,0.36,Yes,no_mg
20,2,YmiA,0.508,Yes,no_mg
20,3,YmiA,0.624,Yes,no_mg
20,4,YmiA,0.622,Yes,no_mg
20,1,YmiA,1.366,Yes,10mM_mg
20,2,YmiA,1.39,Yes,10mM_mg
20,3,YmiA,1.424,Yes,10mM_mg
20,4,YmiA,1.416,Yes,10mM_mg
20,1,MgtT,0.36,Yes,no_mg
20,2,MgtT,0.508,Yes,no_mg
20,3,MgtT,0.624,Yes,no_mg
20,4,MgtT,0.622,Yes,no_mg
20,1,MgtT,1.366,Yes,10mM_mg
20,2,MgtT,1.39,Yes,10mM_mg
20,3,MgtT,1.424,Yes,10mM_mg
20,4,MgtT,1.416,Yes,10mM_mg
20,1,YmiC,0.36,Yes,no_mg
20,2,YmiC,0.508,Yes,no_mg
20,3,YmiC,0.624,Yes,no_mg
20,4,YmiC,0.622,Yes,no_mg
20,1,YmiC,1.366,Yes,10mM_mg
20,2,YmiC,1.39,Yes,10mM_mg
20,3,YmiC,1.424,Yes,10mM_mg
20,4,YmiC,1.416,Yes,10mM_mg
1,1,PmrR,0.094,No,no_mg
1,2,PmrR,0.1,No,no_mg
1,3,PmrR,0.096,No,no_mg
1,4,PmrR,0.098,No,no_mg
1,1,PmrR,0.093,No,10mM_mg
1,2,PmrR,0.096,No,10mM_mg
1,3,PmrR,0.094,No,10mM_mg
1,4,PmrR,0.095,No,10mM_mg
1,1,YdgU,0.11,No,no_mg
1,2,YdgU,0.109,No,no_mg
1,3,YdgU,0.11,No,no_mg
1,4,YdgU,0.106,No,no_mg
1,1,YdgU,0.112,No,10mM_mg
1,2,YdgU,0.103,No,10mM_mg
1,3,YdgU,0.11,No,10mM_mg
1,4,YdgU,0.107,No,10mM_mg
1,1,YoaI,0.096,No,no_mg
1,2,YoaI,0.097,No,no_mg
1,3,YoaI,0.093,No,no_mg
1,4,YoaI,0.094,No,no_mg
1,1,YoaI,0.094,No,10mM_mg
1,2,YoaI,0.092,No,10mM_mg
1,3,YoaI,0.095,No,10mM_mg
1,4,YoaI,0.095,No,10mM_mg
1,1,YadX,0.116,No,no_mg
1,2,YadX,0.111,No,no_mg
1,3,YadX,0.112,No,no_mg
1,4,YadX,0.11,No,no_mg
1,1,YadX,0.111,No,10mM_mg
1,2,YadX,0.112,No,10mM_mg
1,3,YadX,0.136,No,10mM_mg
1,4,YadX,0.108,No,10mM_mg
1,1,YriB,0.106,No,no_mg
1,2,YriB,0.104,No,no_mg
1,3,YriB,0.104,No,no_mg
1,4,YriB,0.101,No,no_mg
1,1,YriB,0.101,No,10mM_mg
1,2,YriB,0.104,No,10mM_mg
1,3,YriB,0.104,No,10mM_mg
1,4,YriB,0.107,No,10mM_mg
1,1,YmiA,0.104,No,no_mg
1,2,YmiA,0.105,No,no_mg
1,3,YmiA,0.104,No,no_mg
1,4,YmiA,0.102,No,no_mg
1,1,YmiA,0.106,No,10mM_mg
1,2,YmiA,0.103,No,10mM_mg
1,3,YmiA,0.104,No,10mM_mg
1,4,YmiA,0.11,No,10mM_mg
1,1,MgtT,0.107,No,no_mg
1,2,MgtT,0.108,No,no_mg
1,3,MgtT,0.104,No,no_mg
1,4,MgtT,0.104,No,no_mg
1,1,MgtT,0.108,No,10mM_mg
1,2,MgtT,0.105,No,10mM_mg
1,3,MgtT,0.108,No,10mM_mg
1,4,MgtT,0.106,No,10mM_mg
1,1,YmiC,0.104,No,no_mg
1,2,YmiC,0.105,No,no_mg
1,3,YmiC,0.102,No,no_mg
1,4,YmiC,0.101,No,no_mg
1,1,YmiC,0.103,No,10mM_mg
1,2,YmiC,0.102,No,10mM_mg
1,3,YmiC,0.107,No,10mM_mg
1,4,YmiC,0.107,No,10mM_mg
1,1,PmrR,0.108,Yes,no_mg
1,2,PmrR,0.108,Yes,no_mg
1,3,PmrR,0.11,Yes,no_mg
1,4,PmrR,0.116,Yes,no_mg
1,1,PmrR,0.114,Yes,10mM_mg
1,2,PmrR,0.114,Yes,10mM_mg
1,3,PmrR,0.113,Yes,10mM_mg
1,4,PmrR,0.109,Yes,10mM_mg
1,1,YdgU,0.108,Yes,no_mg
1,2,YdgU,0.108,Yes,no_mg
1,3,YdgU,0.11,Yes,no_mg
1,4,YdgU,0.116,Yes,no_mg
1,1,YdgU,0.114,Yes,10mM_mg
1,2,YdgU,0.114,Yes,10mM_mg
1,3,YdgU,0.113,Yes,10mM_mg
1,4,YdgU,0.109,Yes,10mM_mg
1,1,YoaI,0.108,Yes,no_mg
1,2,YoaI,0.108,Yes,no_mg
1,3,YoaI,0.11,Yes,no_mg
1,4,YoaI,0.116,Yes,no_mg
1,1,YoaI,0.114,Yes,10mM_mg
1,2,YoaI,0.114,Yes,10mM_mg
1,3,YoaI,0.113,Yes,10mM_mg
1,4,YoaI,0.109,Yes,10mM_mg
1,1,YadX,0.108,Yes,no_mg
1,2,YadX,0.108,Yes,no_mg
1,3,YadX,0.11,Yes,no_mg
1,4,YadX,0.116,Yes,no_mg
1,1,YadX,0.114,Yes,10mM_mg
1,2,YadX,0.114,Yes,10mM_mg
1,3,YadX,0.113,Yes,10mM_mg
1,4,YadX,0.109,Yes,10mM_mg
1,1,YriB,0.108,Yes,no_mg
1,2,YriB,0.108,Yes,no_mg
1,3,YriB,0.11,Yes,no_mg
1,4,YriB,0.116,Yes,no_mg
1,1,YriB,0.114,Yes,10mM_mg
1,2,YriB,0.114,Yes,10mM_mg
1,3,YriB,0.113,Yes,10mM_mg
1,4,YriB,0.109,Yes,10mM_mg
1,1,YmiA,0.108,Yes,no_mg
1,2,YmiA,0.108,Yes,no_mg
1,3,YmiA,0.11,Yes,no_mg
1,4,YmiA,0.116,Yes,no_mg
1,1,YmiA,0.114,Yes,10mM_mg
1,2,YmiA,0.114,Yes,10mM_mg
1,3,YmiA,0.113,Yes,10mM_mg
1,4,YmiA,0.109,Yes,10mM_mg
1,1,MgtT,0.108,Yes,no_mg
1,2,MgtT,0.108,Yes,no_mg
1,3,MgtT,0.11,Yes,no_mg
1,4,MgtT,0.116,Yes,no_mg
1,1,MgtT,0.114,Yes,10mM_mg
1,2,MgtT,0.114,Yes,10mM_mg
1,3,MgtT,0.113,Yes,10mM_mg
1,4,MgtT,0.109,Yes,10mM_mg
1,1,YmiC,0.108,Yes,no_mg
1,2,YmiC,0.108,Yes,no_mg
1,3,YmiC,0.11,Yes,no_mg
1,4,YmiC,0.116,Yes,no_mg
1,1,YmiC,0.114,Yes,10mM_mg
1,2,YmiC,0.114,Yes,10mM_mg
1,3,YmiC,0.113,Yes,10mM_mg
1,4,YmiC,0.109,Yes,10mM_mg
2,1,PmrR,0.096,No,no_mg
2,2,PmrR,0.098,No,no_mg
2,3,PmrR,0.096,No,no_mg
2,4,PmrR,0.097,No,no_mg
2,1,PmrR,0.093,No,10mM_mg
2,2,PmrR,0.095,No,10mM_mg
2,3,PmrR,0.094,No,10mM_mg
2,4,PmrR,0.092,No,10mM_mg
2,1,YdgU,0.146,No,no_mg
2,2,YdgU,0.148,No,no_mg
2,3,YdgU,0.153,No,no_mg
2,4,YdgU,0.139,No,no_mg
2,1,YdgU,0.15,No,10mM_mg
2,2,YdgU,0.128,No,10mM_mg
2,3,YdgU,0.143,No,10mM_mg
2,4,YdgU,0.133,No,10mM_mg
2,1,YoaI,0.098,No,no_mg
2,2,YoaI,0.098,No,no_mg
2,3,YoaI,0.094,No,no_mg
2,4,YoaI,0.095,No,no_mg
2,1,YoaI,0.096,No,10mM_mg
2,2,YoaI,0.093,No,10mM_mg
2,3,YoaI,0.094,No,10mM_mg
2,4,YoaI,0.095,No,10mM_mg
2,1,YadX,0.144,No,no_mg
2,2,YadX,0.142,No,no_mg
2,3,YadX,0.144,No,no_mg
2,4,YadX,0.141,No,no_mg
2,1,YadX,0.137,No,10mM_mg
2,2,YadX,0.138,No,10mM_mg
2,3,YadX,0.165,No,10mM_mg
2,4,YadX,0.131,No,10mM_mg
2,1,YriB,0.133,No,no_mg
2,2,YriB,0.131,No,no_mg
2,3,YriB,0.131,No,no_mg
2,4,YriB,0.128,No,no_mg
2,1,YriB,0.126,No,10mM_mg
2,2,YriB,0.129,No,10mM_mg
2,3,YriB,0.13,No,10mM_mg
2,4,YriB,0.135,No,10mM_mg
2,1,YmiA,0.107,No,no_mg
2,2,YmiA,0.11,No,no_mg
2,3,YmiA,0.11,No,no_mg
2,4,YmiA,0.106,No,no_mg
2,1,YmiA,0.108,No,10mM_mg
2,2,YmiA,0.108,No,10mM_mg
2,3,YmiA,0.109,No,10mM_mg
2,4,YmiA,0.112,No,10mM_mg
2,1,MgtT,0.136,No,no_mg
2,2,MgtT,0.138,No,no_mg
2,3,MgtT,0.132,No,no_mg
2,4,MgtT,0.13,No,no_mg
2,1,MgtT,0.133,No,10mM_mg
2,2,MgtT,0.13,No,10mM_mg
2,3,MgtT,0.133,No,10mM_mg
2,4,MgtT,0.132,No,10mM_mg
2,1,YmiC,0.123,No,no_mg
2,2,YmiC,0.125,No,no_mg
2,3,YmiC,0.127,No,no_mg
2,4,YmiC,0.125,No,no_mg
2,1,YmiC,0.126,No,10mM_mg
2,2,YmiC,0.126,No,10mM_mg
2,3,YmiC,0.13,No,10mM_mg
2,4,YmiC,0.135,No,10mM_mg
2,1,PmrR,0.134,Yes,no_mg
2,2,PmrR,0.132,Yes,no_mg
2,3,PmrR,0.136,Yes,no_mg
2,4,PmrR,0.146,Yes,no_mg
2,1,PmrR,0.136,Yes,10mM_mg
2,2,PmrR,0.138,Yes,10mM_mg
2,3,PmrR,0.135,Yes,10mM_mg
2,4,PmrR,0.135,Yes,10mM_mg
2,1,YdgU,0.134,Yes,no_mg
2,2,YdgU,0.132,Yes,no_mg
2,3,YdgU,0.136,Yes,no_mg
2,4,YdgU,0.146,Yes,no_mg
2,1,YdgU,0.136,Yes,10mM_mg
2,2,YdgU,0.138,Yes,10mM_mg
2,3,YdgU,0.135,Yes,10mM_mg
2,4,YdgU,0.135,Yes,10mM_mg
2,1,YoaI,0.134,Yes,no_mg
2,2,YoaI,0.132,Yes,no_mg
2,3,YoaI,0.136,Yes,no_mg
2,4,YoaI,0.146,Yes,no_mg
2,1,YoaI,0.136,Yes,10mM_mg
2,2,YoaI,0.138,Yes,10mM_mg
2,3,YoaI,0.135,Yes,10mM_mg
2,4,YoaI,0.135,Yes,10mM_mg
2,1,YadX,0.134,Yes,no_mg
2,2,YadX,0.132,Yes,no_mg
2,3,YadX,0.136,Yes,no_mg
2,4,YadX,0.146,Yes,no_mg
2,1,YadX,0.136,Yes,10mM_mg
2,2,YadX,0.138,Yes,10mM_mg
2,3,YadX,0.135,Yes,10mM_mg
2,4,YadX,0.135,Yes,10mM_mg
2,1,YriB,0.134,Yes,no_mg
2,2,YriB,0.132,Yes,no_mg
2,3,YriB,0.136,Yes,no_mg
2,4,YriB,0.146,Yes,no_mg
2,1,YriB,0.136,Yes,10mM_mg
2,2,YriB,0.138,Yes,10mM_mg
2,3,YriB,0.135,Yes,10mM_mg
2,4,YriB,0.135,Yes,10mM_mg
2,1,YmiA,0.134,Yes,no_mg
2,2,YmiA,0.132,Yes,no_mg
2,3,YmiA,0.136,Yes,no_mg
2,4,YmiA,0.146,Yes,no_mg
2,1,YmiA,0.136,Yes,10mM_mg
2,2,YmiA,0.138,Yes,10mM_mg
2,3,YmiA,0.135,Yes,10mM_mg
2,4,YmiA,0.135,Yes,10mM_mg
2,1,MgtT,0.134,Yes,no_mg
2,2,MgtT,0.132,Yes,no_mg
2,3,MgtT,0.136,Yes,no_mg
2,4,MgtT,0.146,Yes,no_mg
2,1,MgtT,0.136,Yes,10mM_mg
2,2,MgtT,0.138,Yes,10mM_mg
2,3,MgtT,0.135,Yes,10mM_mg
2,4,MgtT,0.135,Yes,10mM_mg
2,1,YmiC,0.134,Yes,no_mg
2,2,YmiC,0.132,Yes,no_mg
2,3,YmiC,0.136,Yes,no_mg
2,4,YmiC,0.146,Yes,no_mg
2,1,YmiC,0.136,Yes,10mM_mg
2,2,YmiC,0.138,Yes,10mM_mg
2,3,YmiC,0.135,Yes,10mM_mg
2,4,YmiC,0.135,Yes,10mM_mg
3,1,PmrR,0.094,No,no_mg
3,2,PmrR,0.097,No,no_mg
3,3,PmrR,0.095,No,no_mg
3,4,PmrR,0.096,No,no_mg
3,1,PmrR,0.092,No,10mM_mg
3,2,PmrR,0.093,No,10mM_mg
3,3,PmrR,0.092,No,10mM_mg
3,4,PmrR,0.091,No,10mM_mg
3,1,YdgU,0.223,No,no_mg
3,2,YdgU,0.223,No,no_mg
3,3,YdgU,0.218,No,no_mg
3,4,YdgU,0.199,No,no_mg
3,1,YdgU,0.216,No,10mM_mg
3,2,YdgU,0.169,No,10mM_mg
3,3,YdgU,0.204,No,10mM_mg
3,4,YdgU,0.177,No,10mM_mg
3,1,YoaI,0.098,No,no_mg
3,2,YoaI,0.097,No,no_mg
3,3,YoaI,0.095,No,no_mg
3,4,YoaI,0.095,No,no_mg
3,1,YoaI,0.095,No,10mM_mg
3,2,YoaI,0.094,No,10mM_mg
3,3,YoaI,0.094,No,10mM_mg
3,4,YoaI,0.094,No,10mM_mg
3,1,YadX,0.189,No,no_mg
3,2,YadX,0.193,No,no_mg
3,3,YadX,0.201,No,no_mg
3,4,YadX,0.19,No,no_mg
3,1,YadX,0.19,No,10mM_mg
3,2,YadX,0.191,No,10mM_mg
3,3,YadX,0.213,No,10mM_mg
3,4,YadX,0.182,No,10mM_mg
3,1,YriB,0.178,No,no_mg
3,2,YriB,0.177,No,no_mg
3,3,YriB,0.177,No,no_mg
3,4,YriB,0.172,No,no_mg
3,1,YriB,0.17,No,10mM_mg
3,2,YriB,0.174,No,10mM_mg
3,3,YriB,0.174,No,10mM_mg
3,4,YriB,0.181,No,10mM_mg
3,1,YmiA,0.111,No,no_mg
3,2,YmiA,0.112,No,no_mg
3,3,YmiA,0.114,No,no_mg
3,4,YmiA,0.11,No,no_mg
3,1,YmiA,0.111,No,10mM_mg
3,2,YmiA,0.12,No,10mM_mg
3,3,YmiA,0.121,No,10mM_mg
3,4,YmiA,0.114,No,10mM_mg
3,1,MgtT,0.181,No,no_mg
3,2,MgtT,0.18,No,no_mg
3,3,MgtT,0.175,No,no_mg
3,4,MgtT,0.168,No,no_mg
3,1,MgtT,0.179,No,10mM_mg
3,2,MgtT,0.174,No,10mM_mg
3,3,MgtT,0.175,No,10mM_mg
3,4,MgtT,0.175,No,10mM_mg
3,1,YmiC,0.18,No,no_mg
3,2,YmiC,0.185,No,no_mg
3,3,YmiC,0.187,No,no_mg
3,4,YmiC,0.18,No,no_mg
3,1,YmiC,0.203,No,10mM_mg
3,2,YmiC,0.201,No,10mM_mg
3,3,YmiC,0.192,No,10mM_mg
3,4,YmiC,0.198,No,10mM_mg
3,1,PmrR,0.171,Yes,no_mg
3,2,PmrR,0.168,Yes,no_mg
3,3,PmrR,0.175,Yes,no_mg
3,4,PmrR,0.193,Yes,no_mg
3,1,PmrR,0.178,Yes,10mM_mg
3,2,PmrR,0.185,Yes,10mM_mg
3,3,PmrR,0.179,Yes,10mM_mg
3,4,PmrR,0.174,Yes,10mM_mg
3,1,YdgU,0.171,Yes,no_mg
3,2,YdgU,0.168,Yes,no_mg
3,3,YdgU,0.175,Yes,no_mg
3,4,YdgU,0.193,Yes,no_mg
3,1,YdgU,0.178,Yes,10mM_mg
3,2,YdgU,0.185,Yes,10mM_mg
3,3,YdgU,0.179,Yes,10mM_mg
3,4,YdgU,0.174,Yes,10mM_mg
3,1,YoaI,0.171,Yes,no_mg
3,2,YoaI,0.168,Yes,no_mg
3,3,YoaI,0.175,Yes,no_mg
3,4,YoaI,0.193,Yes,no_mg
3,1,YoaI,0.178,Yes,10mM_mg
3,2,YoaI,0.185,Yes,10mM_mg
3,3,YoaI,0.179,Yes,10mM_mg
3,4,YoaI,0.174,Yes,10mM_mg
3,1,YadX,0.171,Yes,no_mg
3,2,YadX,0.168,Yes,no_mg
3,3,YadX,0.175,Yes,no_mg
3,4,YadX,0.193,Yes,no_mg
3,1,YadX,0.178,Yes,10mM_mg
3,2,YadX,0.185,Yes,10mM_mg
3,3,YadX,0.179,Yes,10mM_mg
3,4,YadX,0.174,Yes,10mM_mg
3,1,YriB,0.171,Yes,no_mg
3,2,YriB,0.168,Yes,no_mg
3,3,YriB,0.175,Yes,no_mg
3,4,YriB,0.193,Yes,no_mg
3,1,YriB,0.178,Yes,10mM_mg
3,2,YriB,0.185,Yes,10mM_mg
3,3,YriB,0.179,Yes,10mM_mg
3,4,YriB,0.174,Yes,10mM_mg
3,1,YmiA,0.171,Yes,no_mg
3,2,YmiA,0.168,Yes,no_mg
3,3,YmiA,0.175,Yes,no_mg
3,4,YmiA,0.193,Yes,no_mg
3,1,YmiA,0.178,Yes,10mM_mg
3,2,YmiA,0.185,Yes,10mM_mg
3,3,YmiA,0.179,Yes,10mM_mg
3,4,YmiA,0.174,Yes,10mM_mg
3,1,MgtT,0.171,Yes,no_mg
3,2,MgtT,0.168,Yes,no_mg
3,3,MgtT,0.175,Yes,no_mg
3,4,MgtT,0.193,Yes,no_mg
3,1,MgtT,0.178,Yes,10mM_mg
3,2,MgtT,0.185,Yes,10mM_mg
3,3,MgtT,0.179,Yes,10mM_mg
3,4,MgtT,0.174,Yes,10mM_mg
3,1,YmiC,0.171,Yes,no_mg
3,2,YmiC,0.168,Yes,no_mg
3,3,YmiC,0.175,Yes,no_mg
3,4,YmiC,0.193,Yes,no_mg
3,1,YmiC,0.178,Yes,10mM_mg
3,2,YmiC,0.185,Yes,10mM_mg
3,3,YmiC,0.179,Yes,10mM_mg
3,4,YmiC,0.174,Yes,10mM_mg
4,1,PmrR,0.093,No,no_mg
4,2,PmrR,0.096,No,no_mg
4,3,PmrR,0.094,No,no_mg
4,4,PmrR,0.095,No,no_mg
4,1,PmrR,0.092,No,10mM_mg
4,2,PmrR,0.093,No,10mM_mg
4,3,PmrR,0.093,No,10mM_mg
4,4,PmrR,0.091,No,10mM_mg
4,1,YdgU,0.378,No,no_mg
4,2,YdgU,0.364,No,no_mg
4,3,YdgU,0.334,No,no_mg
4,4,YdgU,0.27,No,no_mg
4,1,YdgU,0.359,No,10mM_mg
4,2,YdgU,0.28,No,10mM_mg
4,3,YdgU,0.352,No,10mM_mg
4,4,YdgU,0.298,No,10mM_mg
4,1,YoaI,0.097,No,no_mg
4,2,YoaI,0.096,No,no_mg
4,3,YoaI,0.094,No,no_mg
4,4,YoaI,0.095,No,no_mg
4,1,YoaI,0.095,No,10mM_mg
4,2,YoaI,0.093,No,10mM_mg
4,3,YoaI,0.093,No,10mM_mg
4,4,YoaI,0.094,No,10mM_mg
4,1,YadX,0.303,No,no_mg
4,2,YadX,0.295,No,no_mg
4,3,YadX,0.286,No,no_mg
4,4,YadX,0.27,No,no_mg
4,1,YadX,0.334,No,10mM_mg
4,2,YadX,0.33,No,10mM_mg
4,3,YadX,0.303,No,10mM_mg
4,4,YadX,0.328,No,10mM_mg
4,1,YriB,0.276,No,no_mg
4,2,YriB,0.267,No,no_mg
4,3,YriB,0.266,No,no_mg
4,4,YriB,0.25,No,no_mg
4,1,YriB,0.265,No,10mM_mg
4,2,YriB,0.262,No,10mM_mg
4,3,YriB,0.252,No,10mM_mg
4,4,YriB,0.286,No,10mM_mg
4,1,YmiA,0.107,No,no_mg
4,2,YmiA,0.111,No,no_mg
4,3,YmiA,0.109,No,no_mg
4,4,YmiA,0.109,No,no_mg
4,1,YmiA,0.111,No,10mM_mg
4,2,YmiA,0.118,No,10mM_mg
4,3,YmiA,0.118,No,10mM_mg
4,4,YmiA,0.113,No,10mM_mg
4,1,MgtT,0.269,No,no_mg
4,2,MgtT,0.267,No,no_mg
4,3,MgtT,0.26,No,no_mg
4,4,MgtT,0.255,No,no_mg
4,1,MgtT,0.315,No,10mM_mg
4,2,MgtT,0.313,No,10mM_mg
4,3,MgtT,0.306,No,10mM_mg
4,4,MgtT,0.31,No,10mM_mg
4,1,YmiC,0.327,No,no_mg
4,2,YmiC,0.348,No,no_mg
4,3,YmiC,0.32,No,no_mg
4,4,YmiC,0.299,No,no_mg
4,1,YmiC,0.386,No,10mM_mg
4,2,YmiC,0.389,No,10mM_mg
4,3,YmiC,0.324,No,10mM_mg
4,4,YmiC,0.36,No,10mM_mg
4,1,PmrR,0.258,Yes,no_mg
4,2,PmrR,0.269,Yes,no_mg
4,3,PmrR,0.263,Yes,no_mg
4,4,PmrR,0.265,Yes,no_mg
4,1,PmrR,0.304,Yes,10mM_mg
4,2,PmrR,0.303,Yes,10mM_mg
4,3,PmrR,0.294,Yes,10mM_mg
4,4,PmrR,0.298,Yes,10mM_mg
4,1,YdgU,0.258,Yes,no_mg
4,2,YdgU,0.269,Yes,no_mg
4,3,YdgU,0.263,Yes,no_mg
4,4,YdgU,0.265,Yes,no_mg
4,1,YdgU,0.304,Yes,10mM_mg
4,2,YdgU,0.303,Yes,10mM_mg
4,3,YdgU,0.294,Yes,10mM_mg
4,4,YdgU,0.298,Yes,10mM_mg
4,1,YoaI,0.258,Yes,no_mg
4,2,YoaI,0.269,Yes,no_mg
4,3,YoaI,0.263,Yes,no_mg
4,4,YoaI,0.265,Yes,no_mg
4,1,YoaI,0.304,Yes,10mM_mg
4,2,YoaI,0.303,Yes,10mM_mg
4,3,YoaI,0.294,Yes,10mM_mg
4,4,YoaI,0.298,Yes,10mM_mg
4,1,YadX,0.258,Yes,no_mg
4,2,YadX,0.269,Yes,no_mg
4,3,YadX,0.263,Yes,no_mg
4,4,YadX,0.265,Yes,no_mg
4,1,YadX,0.304,Yes,10mM_mg
4,2,YadX,0.303,Yes,10mM_mg
4,3,YadX,0.294,Yes,10mM_mg
4,4,YadX,0.298,Yes,10mM_mg
4,1,YriB,0.258,Yes,no_mg
4,2,YriB,0.269,Yes,no_mg
4,3,YriB,0.263,Yes,no_mg
4,4,YriB,0.265,Yes,no_mg
